query_id	species	typestrain_id	region_mismatches	region_positions	probability_incompatible
Otu5963	Bacteroides faecium	MN853409	5	253	0.2806524309691071
Otu5963	Bacteroides koreensis	KX025133	6	253	0.45845871456381637
Otu5963	Bacteroides kribbi	KX025134	6	253	0.4710370163071832
Otu5963	Bacteroides ovatus	AB510705	6	253	0.46045199044771534
Otu5963	Bacteroides facilis	MT905157	6	253	0.4473115280685446
Otu5964	Parabacteroides faecalis	OM921391	2	253	0.016765353336257394
Otu5965	Clostridium porci	MN537446	18	253	0.9999972670840152
Otu5966	Escherichia fergusonii	AF530475	9	253	0.8846863719243522
Otu5967	Muribaculum intestinale	KR364784	15	252	0.9997376891211921
Otu5968	Bacteroides uniformis	AB510711	8	253	0.7871364774302547
Otu5969	Bacteroides acidifaciens	EU136694	8	253	0.7672472022448282
Otu5970	Eubacterium infirmum	U13039	14	252	0.9989721893928928
Otu5971	Sangeribacter muris	NR_181880	12	252	0.9934857261900861
Otu5972	Citrobacter braakii	AF025368	9	253	0.8743664280573487
Otu5973	Sellimonas intestinalis	KP966092	6	253	0.46417878087506004
Otu5973	Drancourtella massiliensis	LN828944	6	253	0.4733853285930508
Otu5974	Fusobacterium varium	AJ867036	4	253	0.14797788729694794
Otu5974	Fusobacterium ulcerans	X55412	6	252	0.45852969309236136
Otu5975	Anaerobium acetethylicum	FMKA01000073	14	253	0.9988875809503875
Otu5976	Anaerotruncus colihominis	AJ315980	19	252	0.9999996811012167
Otu5977	Clostridium sulfidigenes	EF199998	4	253	0.1525705057845712
Otu5977	Clostridium thiosulfatireducens	AY024332	4	253	0.145045929090465
Otu5977	Clostridium subterminale	AB538430	4	253	0.15448684082337483
Otu5978	Pseudoflavonifractor capillosus	AY136666	5	253	0.27973408265776856
Otu5979	Clostridium scindens	ABFY02000057	4	253	0.14470518944323651
Otu5980	Clostridium sulfidigenes	EF199998	5	253	0.29290374255162255
Otu5980	Clostridium thiosulfatireducens	AY024332	5	253	0.28194316778465744
Otu5980	Clostridium subterminale	AB538430	5	253	0.2961476192770073
Otu5981	Alistipes finegoldii	AB554230	14	253	0.9988579429297602
Otu5982	Flavonifractor plautii	AGCK01000014	11	253	0.9719152958102804
Otu5983	Alistipes dispar	LC468801	8	253	0.779593805514547
Otu5984	Sellimonas intestinalis	KP966092	3	253	0.06011626093765843
Otu5984	Drancourtella massiliensis	LN828944	3	253	0.06405419760465714
Otu5985	NA	NA	NA	NA	NA
Otu5986	Sangeribacter muris	NR_181880	9	252	0.8831212172131867
Otu5987	Clostridium porci	MN537446	15	253	0.9997420731753109
Otu5988	Bacteroides caccae	CP022412	7	253	0.6336997241838258
Otu5989	Finegoldia magna	AB640691	3	252	0.0587450948191941
Otu5990	Oscillibacter ruminantium	JF750939	8	253	0.7709074929759525
Otu5991	Faecalibaculum rodentium	KP881689	3	253	0.05836754543414302
Otu5992	Flintibacter butyricus	KF447772	23	253	1
Otu5993	Peptoniphilus porci	MN537472	3	252	0.0595308991649417
Otu5993	Peptoniphilus faecalis	MT396160	3	252	0.06187810159736118
Otu5993	Peptoniphilus gorbachii	DQ911241	4	252	0.14480979861012422
Otu5993	Peptoniphilus lacydonensis	LN867000	4	252	0.152221430953558
Otu5993	Peptoniphilus rhinitidis	HM801866	4	252	0.1556827053478821
Otu5993	Peptoniphilus senegalensis	CAEL01000039	4	252	0.15506655149774273
Otu5993	Peptoniphilus tyrrelliae	GU938835	4	252	0.1539564219227434
Otu5993	Peptoniphilus harei	Y07839	4	252	0.15963451259640316
Otu5993	Peptoniphilus timonensis	JN657222	5	252	0.2798635002488561
Otu5993	Peptoniphilus ovalis	MZ310594	6	252	0.47614242633305726
Otu5994	Merdimmobilis hominis	OL617409	6	252	0.4580700832734853
Otu5995	Sporobacter termitidis	Z49863	22	253	0.9999999982573136
Otu5996	Bacteroides caccae	CP022412	2	254	0.017471054778973483
Otu5997	Gallintestinimicrobium propionicum	JAOQJY000000000	2	253	0.016846878256690845
Otu5998	Luoshenia tenuis	MT905125	16	254	0.9999317416874457
Otu5999	Dialister pneumosintes	X82500	4	252	0.15506655149774273
Otu6000	Clostridium porci	MN537446	14	253	0.999055025521138
Otu6001	Escherichia fergusonii	AF530475	8	253	0.7848422221289154
Otu6002	Clostridium scindens	ABFY02000057	4	253	0.14470518944323651
Otu6003	Bifidobacterium callitrichidarum	KU298954	3	253	0.05818012362640901
Otu6003	Bifidobacterium gallicum	D86189	3	253	0.05948928853653779
Otu6003	Bifidobacterium catenulatum subsp. catenulatum	ABXY01000019	3	253	0.06445203091652296
Otu6003	Bifidobacterium pseudocatenulatum	D86187	3	253	0.06380914985810193
Otu6003	Bifidobacterium catenulatum subsp. kashiwanohense	AB425276	3	253	0.06423739669199591
Otu6003	Bifidobacterium miconisargentati	MZ573311	3	253	0.06445203091652296
Otu6003	Bifidobacterium imperatoris	NMWV01000000	4	253	0.15551484168409935
Otu6003	Bifidobacterium felsineum	PEBJ01000000	4	253	0.14430399995544851
Otu6003	Bifidobacterium cebidarum	MN443771	4	253	0.1572046787127579
Otu6003	Bifidobacterium samirii	MK377256	4	253	0.1572046787127579
Otu6003	Bifidobacterium pullorum subsp. pullorum	D86196	4	253	0.15805156585211677
Otu6003	Bifidobacterium angulatum	D86182	4	253	0.15678172508307553
Otu6003	Bifidobacterium erythrocebi	MN707967	4	253	0.15889974966416276
Otu6003	Bifidobacterium merycicum	GU361825	4	253	0.14260653369533394
Otu6003	Bifidobacterium scardovii	AP012331	4	253	0.14711966251645048
Otu6003	Bifidobacterium colobi	MZ573305	4	253	0.1563591000507809
Otu6003	Bifidobacterium saguini	AB559504	5	253	0.2975908395118133
Otu6003	Bifidobacterium olomucense	MN707966	5	253	0.2991761138707102
Otu6003	Bifidobacterium scaligerum	PGLQ01000000	5	253	0.281912764245833
Otu6003	Bifidobacterium longum subsp. suillum	AB924532	5	253	0.2866312570033347
Otu6003	Bifidobacterium longum subsp. infantis	D86184	5	253	0.2998032599229019
Otu6003	Bifidobacterium breve	AB006658	5	253	0.2788656247668506
Otu6003	Bifidobacterium apri	KT343145	5	253	0.2991227065704005
Otu6003	Bifidobacterium callitrichos	AB559503	5	253	0.29164918341138824
Otu6003	Bifidobacterium rousetti	MK722392	5	253	0.2756425192481421
Otu6003	Bifidobacterium tsurumiense	AUCL01000024	5	253	0.2922764624688471
Otu6003	Bifidobacterium biavatii	AB559506	5	253	0.27742643655573707
Otu6003	Bifidobacterium callimiconis	MK377257	5	253	0.2991761138707102
Otu6003	Bifidobacterium vansinderenii	NEWD01000000	5	253	0.2991761138707102
Otu6003	Bifidobacterium pongonis	MZ573303	5	253	0.2969255794736172
Otu6003	Bifidobacterium miconis	MZ573307	5	253	0.28069378312057147
Otu6003	Bifidobacterium amazonense	MZ573308	5	253	0.28008435306301005
Otu6003	Bifidobacterium santillanense	MZ573309	5	253	0.29792175470298665
Otu6003	Bifidobacterium phasiani	MZ573302	5	253	0.2991761138707102
Otu6003	Bifidobacterium longum subsp. longum	M58739	6	253	0.47414020249609845
Otu6003	Bifidobacterium avesanii	KU051446	6	253	0.46448399393025475
Otu6003	Bifidobacterium pullorum subsp. saeculare	D89328	6	253	0.4719263446944658
Otu6003	Bifidobacterium eulemuris	KP979748	6	253	0.4749700931099906
Otu6003	Bifidobacterium lemurum	KJ658281	6	253	0.4449062965910594
Otu6003	Bifidobacterium animalis subsp. animalis	D86185	6	253	0.4539509223506175
Otu6003	Bifidobacterium anseris	NMYC01000000	6	253	0.45467870650542086
Otu6003	Bifidobacterium italicum	MVOG01000000	6	253	0.45467870650542086
Otu6003	Bifidobacterium choerinum	D86186	6	253	0.45467870650542086
Otu6003	Bifidobacterium castoris	MK377258	6	253	0.45467870650542086
Otu6003	Bifidobacterium criceti	MVOH01000000	6	253	0.45467870650542086
Otu6003	Bifidobacterium globosum	D86194	6	253	0.4532225863916991
Otu6003	Bifidobacterium pseudolongum	D86195	6	253	0.4524937002820216
Otu6003	Bifidobacterium thermophilum	GU361834	6	253	0.4488637322995104
Otu6003	Bifidobacterium porcinum	AY148470	6	253	0.4495726877990329
Otu6003	Bifidobacterium thermacidophilum	AUFI01000004	6	253	0.46971994477091406
Otu6003	Bifidobacterium boum	D86190	6	253	0.4741271246619655
Otu6003	Bifidobacterium adolescentis	AP009256	6	253	0.4554059372124317
Otu6003	Bifidobacterium faecale	KF990498	6	253	0.4527577037565229
Otu6003	Bifidobacterium dentium	D86183	6	253	0.44737623453624253
Otu6003	Bifidobacterium stellenboschense	AB559505	6	253	0.4741538064072608
Otu6003	Bifidobacterium ramosum	KU051447	6	253	0.4620464130446851
Otu6003	Bifidobacterium parmae	NMWT01000000	6	253	0.44884107612954194
Otu6003	Bifidobacterium moukalabense	AB821293	6	253	0.4578593055741106
Otu6003	Bifidobacterium goeldii	MK377255	6	253	0.4704560333288189
Otu6003	Bifidobacterium bifidum	U25952	6	253	0.45262208070867294
Otu6003	Bifidobacterium moraviense	MN707965	6	253	0.4711915004795634
Otu6003	Bifidobacterium tissieri	KP718951	6	253	0.46824590958684
Otu6004	Lactobacillus gasseri	AF519171	5	253	0.2869390508159173
Otu6004	Lactobacillus paragasseri	LC374363	5	253	0.28725844698624714
Otu6004	Lactobacillus johnsonii	ACGR01000047	5	253	0.2804145718087334
Otu6004	Lactobacillus taiwanensis	HE573918	5	253	0.29604008076624844
Otu6004	Lactobacillus hominis	FR681902	5	253	0.30325140063111755
Otu6005	Intestinibacter bartlettii	AY438672	3	252	0.06332384887668718
Otu6005	Asaccharospora irregularis	X73447	6	252	0.4630145764543723
Otu6006	Hungatella effluvii	HE603919	5	253	0.28162510387261375
Otu6006	Hungatella hominis	MT905188	5	253	0.28608677554603146
Otu6006	Lacrimispora indolis	Y18184	6	253	0.45262208070867294
Otu6006	Hungatella hathewayi	AJ311620	6	253	0.4694744010976888
Otu6007	Flavonifractor plautii	AGCK01000014	3	253	0.05749509007256415
Otu6008	Fumia xinanensis	MT905132	7	252	0.6493821190313305
Otu6009	Acetitomaculum ruminis	M59083	29	253	0.9999999999999999
Otu6010	Desulfovibrio porci	MN537481	12	253	0.9896471647392462
Otu6011	Bacteroides cellulosilyticus	ACCH01000108	6	253	0.46971994477091406
Otu6012	Romboutsia sedimentorum	KF443808	7	252	0.6371591667769503
Otu6013	Gallibacter intestinalis	MT370328	15	252	0.9997247049848529
Otu6014	Duncaniella dubosii	MK521458	10	252	0.9427566094476418
Otu6015	Duncaniella muris	MG970328	3	252	0.06166677861301184
Otu6016	Coprococcus comes	ABVR01000038	3	253	0.06509797107640936
Otu6017	Massiliimalia timonensis	LT854295	19	252	0.9999995193520901
Otu6018	Kineothrix alysoides	KX356505	14	253	0.9989824468923123
Otu6019	Sangeribacter muris	NR_181880	15	252	0.9999128736370377
Otu6020	Sangeribacter muris	NR_181880	23	253	0.9999999999999705
Otu6021	Agathobaculum butyriciproducens	KP889099	2	253	0.017135070514610717
Otu6021	Butyricicoccus faecihominis	LC082228	2	253	0.01698195225045218
Otu6022	Bacteroides caccae	CP022412	4	253	0.1519853968000665
Otu6023	Flintibacter hominis	MT905205	5	253	0.29862721770175593
Otu6023	Muriventricola aceti	JAOQKF000000000	5	253	0.28435115038771697
Otu6024	Mediterraneibacter faecis	FJ611794	3	253	0.0565985658399949
Otu6025	Bacteroides caccae	CP022412	4	253	0.1519853968000665
Otu6025	Bacteroides intestinalis	AB214328	6	253	0.4496165535090849
Otu6026	Bacteroides faecis	AB547640	2	254	0.018116836082967658
Otu6026	Bacteroides thetaiotaomicron	AB510710	2	254	0.017078055700742167
Otu6026	Bacteroides zhangwenhongii	MK583535	2	254	0.016504936402443215
Otu6026	Bacteroides faecichinchillae	AB574480	2	254	0.01622863478000658
Otu6026	Bacteroides finegoldii	AB222699	5	254	0.2779604277983343
Otu6026	Bacteroides caecimuris	CP015401	6	254	0.45537486747864964
Otu6026	Bacteroides salyersiae	AQHX01000008	6	254	0.4660707299805049
Otu6026	Bacteroides fragilis	CR626927	6	254	0.4532001473205185
Otu6026	Bacteroides hominis	MT905160	6	254	0.4404791707671598
Otu6027	Enterocloster bolteae	AJ508452	14	253	0.9989428037545042
Otu6028	Anaerotignum faecicola	MK439508	8	254	0.7699419854540165
Otu6029	Bacteroides faecis	AB547640	9	253	0.8854624685512118
Otu6030	Bacteroides caccae	CP022412	4	253	0.1519853968000665
Otu6031	Fenollaria massiliensis	HM587321	5	253	0.2651481907885519
Otu6031	Fenollaria timonensis	LN881613	5	253	0.2897673747478384
Otu6032	Muribaculum gordoncarteri	MK521455	21	252	0.9999999850776331
Otu6033	Allobaculum mucilyticum	MZ153114	17	252	0.9999824558703941
Otu6034	Citrobacter braakii	AF025368	1	253	0.0029055163973694675
Otu6034	Citrobacter murliniae	AF025369	1	253	0.0029055163973694675
Otu6034	Citrobacter freundii	AJ233408	1	253	0.003072303823773659
Otu6034	Citrobacter europaeus	LT615140	1	253	0.0024895915619475018
Otu6034	Citrobacter portucalensis	MVFY01000035	1	253	0.003265771399111217
Otu6034	Citrobacter cronae	MN548424	1	253	0.0029794505538013327
Otu6034	Citrobacter werkmanii	AF025373	1	253	0.002782785350998407
Otu6034	Citrobacter gillenii	AF025367	1	253	0.0028642018798288316
Otu6034	Citrobacter pasteurii	KP057683	1	253	0.0028844159396542723
Otu6034	Raoultella terrigena	AB680714	1	253	0.003054389385051981
Otu6034	Citrobacter meridianamericanus	ON890426	1	253	0.0030748561146577424
Otu6034	Trabulsiella guamensis	AB681979	2	253	0.017872003260395064
Otu6034	Escherichia hermannii	AB682276	2	253	0.017872003260395064
Otu6034	Salmonella subterranea	AY373829	2	253	0.01562376029199275
Otu6034	Klebsiella africana	MK040622	2	253	0.01749837186897718
Otu6034	Klebsiella quasipneumoniae subsp. quasipneumoniae	HG933296	2	253	0.01749837186897718
Otu6034	Klebsiella variicola subsp. tropica	MK040621	2	253	0.01749837186897718
Otu6034	Klebsiella pneumoniae subsp. rhinoscleromatis	Y17657	2	253	0.016765353336257394
Otu6034	Klebsiella quasipneumoniae subsp. similipneumoniae	HG933295	2	253	0.01749837186897718
Otu6034	Klebsiella pneumoniae subsp. pneumoniae	X87276	2	253	0.017331935746214167
Otu6034	Klebsiella variicola subsp. variicola	CP010523	2	253	0.018763817182135045
Otu6034	Enterobacter cloacae subsp. dissolvens	HQ651841	2	253	0.018068259491384908
Otu6034	Kosakonia quasisacchari	MK567956	2	253	0.01747205505553795
Otu6034	Erwinia aphidicola	FN547376	2	253	0.017055150267170083
Otu6034	Enterobacter hormaechei subsp. hormaechei	AJ508302	2	253	0.0157710717557088
Otu6034	Enterobacter quasihormaechei	MK567958	2	253	0.017612855597218147
Otu6034	Enterobacter hormaechei subsp. xiangfangensis	HF679035	2	253	0.017819458963719836
Otu6034	Enterobacter hormaechei subsp. oharae	AJ853889	2	253	0.018663016523635112
Otu6034	Enterobacter hormaechei subsp. steigerwaltii	AJ853890	2	253	0.018588041174809722
Otu6034	Enterobacter hormaechei subsp. hoffmannii	CP017186	2	253	0.018763817182135045
Otu6034	Enterobacter hormaechei subsp. xiangfangensis	CP017183	2	253	0.018763817182135045
Otu6034	Enterobacter bugandensis	HQ122932	2	253	0.01619258534603507
Otu6034	Enterobacter cancerogenus	Z96078	2	253	0.01719772352101412
Otu6034	Enterobacter dykesii	VTTY00000000	2	253	0.01747205505553795
Otu6034	Enterobacter huaxiensis	MK049964	2	253	0.01614305819335604
Otu6034	Enterobacter ludwigii	AJ853891	2	253	0.018513246091055757
Otu6034	Leclercia adecarboxylata	AB681872	2	253	0.017721980353822442
Otu6034	Enterobacter wuhouensis	MK567957	2	253	0.01747205505553795
Otu6034	Enterobacter chuandaensis	MK049966	2	253	0.016915662033533563
Otu6034	Enterobacter soli	GU814270	2	253	0.017401910266765408
Otu6034	Enterobacter vonholyi	VTUC01000000	2	253	0.01747205505553795
Otu6034	Enterobacter quasiroggenkampii	LFDQ02000000	2	253	0.017612855597218147
Otu6034	Enterobacter quasimori	RXRX01000000	2	253	0.01747205505553795
Otu6034	Enterobacter asburiae	AB004744	2	253	0.017283685325512055
Otu6034	Enterobacter roggenkampii	CP017184	2	253	0.018763817182135045
Otu6034	Enterobacter sichuanensis	MG832788	2	253	0.016915662033533563
Otu6034	Enterobacter chengduensis	MTSO01000000	2	253	0.017612855597218147
Otu6034	Pantoea rodasii	MLFP01000054	2	253	0.01847198042766729
Otu6034	Pantoea rwandensis	JF295055	2	253	0.016977658727860057
Otu6034	Kluyvera cryocrescens	AF310218	2	253	0.017276473408923798
Otu6034	Kluyvera intermedia	AF310217	2	253	0.0168378015384425
Otu6034	Enterobacter kobei	AJ508301	2	253	0.016693094645674367
Otu6034	Klebsiella huaxiensis	MH179329	2	253	0.016230396405128578
Otu6034	Klebsiella aerogenes	CP002824	2	253	0.018763817182135045
Otu6034	Lelliottia amnigena	AB004749	2	253	0.016549145573569568
Otu6034	Lelliottia jeotgali	KX709881	2	253	0.016739767789353488
Otu6034	Buttiauxella noackiae	AJ233405	2	253	0.017341015096859813
Otu6034	Buttiauxella warmboldiae	AJ233406	2	253	0.018068259491384908
Otu6034	Buttiauxella izardii	AJ233404	2	253	0.01741293036317404
Otu6034	Buttiauxella agrestis	AJ233400	2	253	0.017848197294143664
Otu6034	Scandinavium goeteborgense	MK558235	2	253	0.01861755717999758
Otu6034	Kluyvera ascorbata	JMPL01000225	2	253	0.017754337665070064
Otu6034	Kluyvera sichuanensis	MT437278	2	253	0.01646164774915282
Otu6034	Leclercia pneumoniae	OK161083	2	253	0.016218091732545847
Otu6034	Huaxiibacter chinensis	OL712205	2	253	0.01747205505553795
Otu6034	Scandinavium hiltneri	OM987267	2	253	0.016915662033533563
Otu6034	Scandinavium manionii	OM987268	2	253	0.016915662033533563
Otu6034	Silvania hatchlandensis	OM987253	2	253	0.016977658727860057
Otu6034	Silvania confinis	OM987254	2	253	0.016977658727860057
Otu6034	Leclercia tamurae	OM987255	2	253	0.016977658727860057
Otu6034	Enterobacter nematophilus	OP818089	2	253	0.015807108454476415
Otu6034	Dryocola boscaweniae	OM971056	2	253	0.016977658727860057
Otu6034	Erwinia persicina	Z96086	3	253	0.06022455664058035
Otu6034	Lelliottia nimipressuralis	Z96077	3	253	0.06064107868556334
Otu6034	Trabulsiella odontotermitis	DQ453129	3	253	0.05845000988700311
Otu6034	Salmonella enterica subsp. arizonae	AF008580	3	253	0.059189370697888544
Otu6034	Salmonella enterica subsp. houtenae	EU014684	3	253	0.06385950120031858
Otu6034	Salmonella enterica subsp. diarizonae	EU014688	3	253	0.05684964825969685
Otu6034	Salmonella enterica subsp. salamae	EU014685	3	253	0.058029265617388526
Otu6034	Salmonella enterica subsp. enterica	AE006468	3	253	0.06254273351841422
Otu6034	Klebsiella pneumoniae subsp. ozaenae	AF130982	3	253	0.06363325443267787
Otu6034	Klebsiella granulomatis	AF009171	3	253	0.051397797758078845
Otu6034	Enterobacter cloacae subsp. cloacae	AJ251469	3	253	0.06338226835506289
Otu6034	Siccibacter turicensis	DQ273681	3	253	0.059174091732807965
Otu6034	Phytobacter palmae	KX893413	3	253	0.05836754543414302
Otu6034	Enterobacter oligotrophicus	LC368255	3	253	0.060905014639912936
Otu6034	Erwinia tasmaniensis	AM055716	3	253	0.061478298886756266
Otu6034	Pantoea piersonii	MG923525	3	253	0.05224415137231664
Otu6034	Pseudescherichia vulneris	AB681776	3	253	0.0616529387999768
Otu6034	Pantoea septica	EU216734	3	253	0.059882785636525715
Otu6034	Tatumella citrea	DQ838096	3	253	0.06152637165329378
Otu6034	Tatumella saanichensis	EU215774	3	253	0.060584536829469626
Otu6034	Yokenella regensburgei	JN175339	3	253	0.0588875228533039
Otu6034	Klebsiella michiganensis	JQ070300	3	253	0.06295521419361394
Otu6034	Klebsiella pasteurii	MN091366	3	253	0.06357691165686152
Otu6034	Klebsiella grimontii	AJ871861	3	253	0.059295975905486964
Otu6034	Klebsiella spallanzanii	MN091365	3	253	0.06357691165686152
Otu6034	Klebsiella oxytoca	AF129440	3	253	0.06363325443267787
Otu6034	Serratia ureilytica	AJ854062	3	253	0.06471668521343688
Otu6034	Salmonella bongori	AF029227	4	253	0.15006016336496486
Otu6034	Salmonella enterica subsp. indica	EU014680	4	253	0.1467642941946411
Otu6034	Kosakonia cowanii	AJ508303	4	253	0.14048324485348307
Otu6034	Siccibacter colletis	LK054215	4	253	0.14632253887811852
Otu6034	Phytobacter diazotrophicus	DQ821583	4	253	0.14165900697601064
Otu6034	Citrobacter youngae	AB273741	4	253	0.14673282741057603
Otu6034	Cronobacter muytjensii	AJKU01000067	4	253	0.14470518944323651
Otu6034	Erwinia rhapontici	AJ233417	4	253	0.1496429974915915
Otu6034	Enterobacter mori	EU721605	4	253	0.14057425805177526
Otu6034	Tatumella morbirosei	JPKR02000005	4	253	0.15484563360158043
Otu6034	Tatumella punctata	FJ756351	4	253	0.15299010682458425
Otu6034	Tatumella terrea	FJ756353	4	253	0.15173233544133768
Otu6034	Buttiauxella gaviniae	AJ233403	4	253	0.14880972874927656
Otu6034	Chania multitudinisentens	CP007044	4	253	0.15402681585242817
Otu6034	Scandinavium tedordense	OM987269	4	253	0.1467163838705008
Otu6034	Pantoea leporis	ON166845	4	253	0.14227302536317665
Otu6034	Citrobacter amalonaticus	FR870441	5	253	0.29290374255162255
Otu6034	Citrobacter farmeri	AF025371	5	253	0.2972945459109765
Otu6034	Citrobacter telavivensis	MN603664	5	253	0.298376522761717
Otu6034	Citrobacter sedlakii	AF025364	5	253	0.28008435306301005
Otu6034	Phytobacter ursingii	FJ611881	5	253	0.27648655210573836
Otu6034	Erwinia pyrifoliae	AB242880	5	253	0.2894855450811954
Otu6034	Erwinia amylovora	AJ233410	5	253	0.288512881844458
Otu6034	Erwinia uzenensis	AB546198	5	253	0.29421045738286533
Otu6034	Mixta tenebrionis	MK722097	5	253	0.28362019907717173
Otu6034	Erwinia endophytica	LN624761	5	253	0.28581627515344454
Otu6034	Mixta intestinalis	KP326384	5	253	0.29164918341138824
Otu6034	Mixta theicola	AB907776	5	253	0.2866312570033347
Otu6034	Pluralibacter gergoviae	AB004748	5	253	0.2832340676136532
Otu6034	Tatumella ptyseos	AJ233437	5	253	0.2778538888026324
Otu6034	Insectihabitans xujianqingii	MK635060	5	253	0.29290374255162255
Otu6034	Erwinia phyllosphaerae	MZ457073	5	253	0.29164918341138824
Otu6034	Mangrovibacter plantisponsor	EF643377	6	253	0.45058578757801904
Otu6034	Klebsiella indica	MK942857	6	253	0.4532225863916991
Otu6034	Citrobacter rodentium	AF025363	6	253	0.45860511979181184
Otu6034	Kosakonia pseudosacchari	KP345901	6	253	0.4627479554053038
Otu6034	Kosakonia sacchari	JQ001784	6	253	0.4615824053666058
Otu6034	Phytobacter massiliensis	JN657217	6	253	0.4608389830685369
Otu6034	Cedecea davisae	ATDT01000040	6	253	0.45467870650542086
Otu6034	Cedecea neteri	AB086230	6	253	0.47577146958979033
Otu6034	Cedecea lapagei	KY797643	6	253	0.47424765386864975
Otu6034	Klebsiella electrica	AB762091	6	253	0.45507255794968904
Otu6034	Raoultella ornithinolytica	U78182	6	253	0.4630674416885031
Otu6034	Buttiauxella ferragutiae	AJ233402	6	253	0.464550055939274
Otu6034	Jinshanibacter allomyrinae	MW115542	6	253	0.4473563756536728
Otu6034	Jinshanibacter zhutongyuii	MK312470	6	253	0.464550055939274
Otu6035	Clostridium sulfidigenes	EF199998	10	253	0.9423620233402109
Otu6036	Fusicatenibacter saccharivorans	AB698910	4	253	0.15073394630973935
Otu6037	Muribaculum intestinale	KR364784	15	252	0.9997376891211921
Otu6038	Dialister hominis	LC487980	5	252	0.29663518414676593
Otu6039	Clostridium argentinense	X68316	6	253	0.46971994477091406
Otu6040	Vescimonas coprocola	LC522510	8	253	0.7717981669925265
Otu6041	Dorea formicigenerans	AAXA02000006	6	253	0.47559116919857425
Otu6042	Vescimonas coprocola	LC522510	13	253	0.9965390638815373
Otu6043	Sporobacter termitidis	Z49863	19	253	0.9999994394424084
Otu6044	Sangeribacter muris	NR_181880	4	252	0.1238245124373869
Otu6045	Merdimonas faecis	KP966093	4	253	0.15638037597476484
Otu6046	Clostridium sulfidigenes	EF199998	8	253	0.7790300170693644
Otu6047	Dorea formicigenerans	AAXA02000006	3	253	0.06509797107640936
Otu6048	Eubacterium coprostanoligenes	HM037995	18	253	0.9999965581770938
Otu6049	Flintibacter butyricus	KF447772	15	253	0.9999619455775697
Otu6050	Blautia coccoides	AB571656	3	253	0.05960239382915988
Otu6050	Blautia producta	AB600998	3	253	0.05960239382915988
Otu6050	Blautia hominis	MG696223	4	253	0.14760263324902956
Otu6050	Blautia hansenii	CP022413	4	253	0.15157808826264207
Otu6050	Blautia celeris	MT905182	4	253	0.1420809714340836
Otu6050	Blautia pseudococcoides	KR364747	4	253	0.14390316348140952
Otu6050	Blautia stercoris	HM626177	5	253	0.28265707812586016
Otu6051	Waltera intestinalis	MN537553	3	253	0.06273896918861543
Otu6051	Brotolimicola acetigignens	JAOQJO000000000	5	253	0.2998032599229019
Otu6051	Kineothrix alysoides	KX356505	6	253	0.45449237613454496
Otu6052	Clostridium porci	MN537446	16	253	0.999936861041602
Otu6053	Roseburia zhanii	MT905195	8	253	0.7820831792910037
Otu6054	Anaerotignum faecicola	MK439508	9	254	0.8739379760290522
Otu6055	Alistipes dispar	LC468801	11	253	0.975579581866308
Otu6056	Enterocloster bolteae	AJ508452	3	253	0.06064107868556334
Otu6056	Enterocloster citroniae	DQ279737	4	253	0.14940713040337295
Otu6056	Enterocloster clostridioformis	M59089	5	253	0.3013126163211217
Otu6057	Faecalibacterium butyricigenerans	KX146426	5	253	0.28883104276484706
Otu6057	Faecalibacterium duncaniae	AJ270469	5	253	0.29356472090911734
Otu6057	Faecalibacterium hominis	PRJNA656402	5	253	0.2851701823098528
Otu6057	Faecalibacterium prausnitzii	AJ413954	6	253	0.4627479554053038
Otu6058	Massiliimalia timonensis	LT854295	4	252	0.1593144316023658
Otu6059	Leuconostoc mesenteroides subsp. cremoris	ACKV01000113	0	253	0.0001710630697365767
Otu6059	Leuconostoc mesenteroides subsp. mesenteroides	CP000414	0	253	0.00018052026253345677
Otu6059	Leuconostoc mesenteroides subsp. dextranicum	CP012009	0	253	0.0001576811811490053
Otu6059	Leuconostoc suionicum	HM443957	0	253	0.0001789830420403371
Otu6059	Leuconostoc mesenteroides subsp. jonggajibkimchii	CP014611	0	253	0.0001795575618888101
Otu6059	Leuconostoc litchii	LC259518	1	253	0.0029990791118776894
Otu6059	Leuconostoc pseudomesenteroides	AB023237	2	253	0.01647745508015752
Otu6059	Leuconostoc falkenbergense	HM443956	2	253	0.018052095447152916
Otu6059	Leuconostoc gasicomitatum	AF231131	4	253	0.14839362886454222
Otu6059	Leuconostoc inhae	AEMJ01000011	4	253	0.14752328453954755
Otu6059	Leuconostoc gelidum subsp. aenigmaticum	KF577569	5	253	0.2922783257253365
Otu6059	Leuconostoc gelidum subsp. gelidum	AF175402	5	253	0.29353102143761345
Otu6059	Leuconostoc carnosum	AB022925	5	253	0.2832340676136532
Otu6059	Leuconostoc citreum	AF111948	5	253	0.29353102143761345
Otu6059	Leuconostoc holzapfelii	AM600682	5	253	0.28561561888828446
Otu6059	Leuconostoc palmae	AM940225	5	253	0.2855705212418501
Otu6059	Leuconostoc lactis	AB023968	5	253	0.2838795723059292
Otu6059	Leuconostoc miyukkimchii	HQ263024	7	255	0.629653896219847
Otu6060	Bacteroides intestinalis	AB214328	7	253	0.6214761291089465
Otu6061	Escherichia fergusonii	AF530475	3	253	0.06339495427293873
Otu6061	Shigella flexneri	X96963	3	253	0.05857247302311819
Otu6061	Escherichia coli	X80725	3	253	0.05845000988700311
Otu6061	Shigella sonnei	FR870445	3	253	0.05948928853653779
