query_id	species_name	typestrain_id	region_mismatches	region_positions	probability_incompatible	mu1	num_references	mu2	nonregion_positions_in_subject	max_nonregion_mismatches
Otu6105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu6106	Adlercreutzia muris	KR364735	3	252	0.06517769272985197	0.01383399209486166	5	0.01383399209486166	1147	31
Otu6106	Adlercreutzia caecimuris	DQ789120	6	252	0.4762822824901708	0.025691699604743084	5	0.02569169960474309	1222	30
Otu6106	Adlercreutzia mucosicola	AM747811	6	252	0.4579553121552269	0.025691699604743084	5	0.02569169960474309	1198	30
Otu6107	Akkermansia muciniphila	CP001071	3	253	0.06210985371716293	0.013779527559055118	5	0.01377952755905512	1252	34
Otu6108	Parabacteroides merdae	AB238928	6	253	0.4556183077086554	0.025590551181102362	5	0.02559055118110236	1239	31
Otu6109	Salmonella bongori	AF029227	6	253	0.46009496024449736	0.025590551181102362	5	0.02559055118110236	1245	31
Otu6109	Escherichia fergusonii	AF530475	6	253	0.4711167193054713	0.025590551181102362	5	0.02559055118110236	1220	30
Otu6109	Shigella flexneri	X96963	6	253	0.45262208070867294	0.025590551181102362	5	0.02559055118110236	1235	31
Otu6109	Escherichia coli	X80725	6	253	0.45352994156195847	0.025590551181102362	5	0.02559055118110236	1197	30
Otu6109	Shigella sonnei	FR870445	6	253	0.45467870650542086	0.025590551181102362	5	0.02559055118110236	1277	32
Otu6109	Escherichia marmotae	KJ787692	6	253	0.464550055939274	0.025590551181102362	5	0.02559055118110236	1251	31
Otu6109	Escherichia ruysiae	LR745848	6	253	0.46048091993374274	0.025590551181102362	5	0.02559055118110236	1285	32
Otu6109	Shigella boydii	HF558388	6	253	0.4726605644629842	0.025590551181102362	5	0.02559055118110236	1262	31
Otu6109	Citrobacter koseri	HQ992945	6	253	0.4571128976607697	0.025590551181102362	5	0.02559055118110236	1241	31
Otu6109	Kosakonia cowanii	AJ508303	6	253	0.445632175191099	0.025590551181102362	5	0.02559055118110236	1109	28
Otu6109	Siccibacter colletis	LK054215	6	253	0.4543015602809716	0.025590551181102362	5	0.02559055118110236	1198	30
Otu6109	Cronobacter muytjensii	AJKU01000067	6	253	0.4495726877990329	0.025590551181102362	5	0.02559055118110236	1270	32
Otu6110	Sangeribacter muris	NR_181880	7	252	0.6158598541640752	0.029644268774703556	5	0.029644268774703553	668	16
Otu6111	Enterocloster asparagiformis	ACCJ01000522	4	253	0.1584754964136238	0.017716535433070866	5	0.01771653543307086	1265	33
Otu6111	Enterocloster lavalensis	EF564277	4	253	0.14760263324902956	0.017716535433070866	5	0.01771653543307086	1201	32
Otu6111	Enterocloster bolteae	AJ508452	6	253	0.46009496024449736	0.025590551181102362	5	0.02559055118110236	1245	31
Otu6112	Vescimonas coprocola	LC522510	4	253	0.14632253887811852	0.017716535433070866	5	0.01771653543307086	1198	32
Otu6113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Otu6114	Intestinibacter bartlettii	AY438672	3	252	0.06332384887668718	0.01383399209486166	5	0.01383399209486166	1177	32
Otu6114	Romboutsia hominis	KT372679	6	252	0.45928231244045215	0.025691699604743084	5	0.02569169960474309	1239	31
Otu6115	Enterococcus saccharolyticus subsp. saccharolyticus	AF061004	2	253	0.0179947254211531	0.00984251968503937	5	0.00984251968503937	1253	35
Otu6115	Enterococcus casseliflavus	AF039903	2	253	0.01821586781469775	0.00984251968503937	5	0.00984251968503937	1256	35
Otu6115	Enterococcus gallinarum	AJ301833	2	253	0.018690601763744152	0.00984251968503937	5	0.00984251968503937	1300	36
Otu6115	Enterococcus innesii	MZ305092	2	253	0.01891076062434338	0.00984251968503937	5	0.00984251968503937	1303	36
Otu6115	Enterococcus canintestini	AJ888906	3	253	0.06338226835506289	0.013779527559055118	5	0.01377952755905512	1258	34
Otu6115	Enterococcus dispar	ASWK01000001	3	253	0.06316226631997102	0.013779527559055118	5	0.01377952755905512	1295	35
Otu6115	Enterococcus saigonensis	LC127059	3	253	0.06295521419361394	0.013779527559055118	5	0.01377952755905512	1142	31
Otu6115	Enterococcus saccharolyticus subsp. taiwanensis	AB775175	3	253	0.06064107868556334	0.013779527559055118	5	0.01377952755905512	1245	34
Otu6115	Enterococcus olivae	JQ283454	3	253	0.05702640826661398	0.013779527559055118	5	0.01377952755905512	1153	32
Otu6115	Enterococcus lactis	GU983697	3	253	0.06385950120031858	0.013779527559055118	5	0.01377952755905512	1184	32
Otu6115	Enterococcus ratti	AF539705	3	253	0.0616884712963891	0.013779527559055118	5	0.01377952755905512	1250	34
Otu6115	Enterococcus mundtii	AF061013	3	253	0.05928836727297604	0.013779527559055118	5	0.01377952755905512	1276	35
Otu6115	Enterococcus villorum	ASWG01000003	3	253	0.06316226631997102	0.013779527559055118	5	0.01377952755905512	1295	35
Otu6115	Enterococcus hirae	Y17302	3	253	0.06049886895726897	0.013779527559055118	5	0.01377952755905512	1282	35
Otu6115	Enterococcus durans	AJ276354	3	253	0.06029629103654488	0.013779527559055118	5	0.01377952755905512	1281	35
Otu6115	Enterococcus faecalis	AB012212	3	253	0.0646670050436654	0.013779527559055118	5	0.01377952755905512	1264	34
Otu6115	Enterococcus rivorum	FN822765	3	253	0.06471668521343688	0.013779527559055118	5	0.01377952755905512	1226	33
Otu6115	Enterococcus larvae	MW338870	3	253	0.06126847296458382	0.013779527559055118	5	0.01377952755905512	1248	34
Otu6115	Enterococcus eurekensis	AF445305	4	253	0.15607623696444273	0.017716535433070866	5	0.01771653543307086	1298	34
Otu6115	Enterococcus pseudoavium	AF061002	4	253	0.1563591000507809	0.017716535433070866	5	0.01771653543307086	1260	33
Otu6115	Enterococcus viikkiensis	HQ378515	4	253	0.15089555066780502	0.017716535433070866	5	0.01771653543307086	1247	33
Otu6115	Enterococcus devriesei	AJ891167	4	253	0.15551484168409935	0.017716535433070866	5	0.01771653543307086	1258	33
Otu6115	Enterococcus xiangfangensis	HF679036	4	253	0.15607607870669715	0.017716535433070866	5	0.01771653543307086	1182	31
Otu6115	Enterococcus pingfangensis	LC438519	4	253	0.15562881550931973	0.017716535433070866	5	0.01771653543307086	1181	31
Otu6115	Enterococcus gilvus	AJDQ01000009	4	253	0.1544360653702581	0.017716535433070866	5	0.01771653543307086	1294	34
Otu6115	Enterococcus pallens	AJAQ01000034	4	253	0.1544360653702581	0.017716535433070866	5	0.01771653543307086	1294	34
Otu6115	Enterococcus florum	LC428281	4	253	0.15089555066780502	0.017716535433070866	5	0.01771653543307086	1247	33
Otu6115	Enterococcus avium	AF133535	4	253	0.14510673056540113	0.017716535433070866	5	0.01771653543307086	1271	34
Otu6115	Enterococcus hulanensis	LC473138	4	253	0.14108914012039564	0.017716535433070866	5	0.01771653543307086	1148	31
Otu6115	Enterococcus raffinosus	AB681190	4	253	0.144252583896896	0.017716535433070866	5	0.01771653543307086	1231	33
Otu6115	Enterococcus faecium	AJ301830	4	253	0.156487066432487	0.017716535433070866	5	0.01771653543307086	1299	34
Otu6115	Enterococcus xinjiangensis	KF621060	4	253	0.15889974966416276	0.017716535433070866	5	0.01771653543307086	1266	33
Otu6115	Enterococcus thailandicus	AB681572	4	253	0.14507785462401723	0.017716535433070866	5	0.01771653543307086	1233	33
Otu6115	Enterococcus phoeniculicola	AJAT01000017	4	253	0.15484563360158043	0.017716535433070866	5	0.01771653543307086	1295	34
Otu6115	Enterococcus crotali	KF803651	4	253	0.14384050769408863	0.017716535433070866	5	0.01771653543307086	1230	33
Otu6115	Enterococcus rotai	AJ276353	4	253	0.15678172508307553	0.017716535433070866	5	0.01771653543307086	1261	33
Otu6115	Enterococcus silesiacus	AM039966	4	253	0.1563591000507809	0.017716535433070866	5	0.01771653543307086	1260	33
Otu6115	Enterococcus ureilyticus	AJ276352	4	253	0.1467163838705008	0.017716535433070866	5	0.01771653543307086	1275	34
Otu6115	Enterococcus caccae	AY943820	4	253	0.14384050769408863	0.017716535433070866	5	0.01771653543307086	1230	33
Otu6115	Enterococcus ureasiticus	GU457264	4	253	0.14200444039380622	0.017716535433070866	5	0.01771653543307086	1037	28
Otu6115	Enterococcus moraviensis	AJAS01000020	4	253	0.15525551918842884	0.017716535433070866	5	0.01771653543307086	1296	34
Otu6115	Enterococcus plantarum	HQ847537	4	253	0.14984900667565648	0.017716535433070866	5	0.01771653543307086	1168	31
Otu6115	Enterococcus quebecensis	GU457262	4	253	0.14200444039380622	0.017716535433070866	5	0.01771653543307086	1037	28
Otu6115	Enterococcus termitis	AM039968	4	253	0.1559368050893868	0.017716535433070866	5	0.01771653543307086	1259	33
Otu6115	Enterococcus wangshanyuanii	MF326566	4	253	0.1584754964136238	0.017716535433070866	5	0.01771653543307086	1265	33
Otu6115	Enterococcus alishanensis	AB807774	4	253	0.1563591000507809	0.017716535433070866	5	0.01771653543307086	1260	33
Otu6115	Enterococcus malodoratus	AJ301835	5	254	0.2928404472799033	0.021568627450980392	5	0.021568627450980392	1295	33
Otu6115	Isobaculum melis	AJ302648	5	253	0.2998032599229019	0.021653543307086614	5	0.021653543307086614	1262	32
Otu6115	Enterococcus asini	Y11621	5	253	0.29776675584440526	0.021653543307086614	5	0.021653543307086614	1298	33
Otu6115	Enterococcus lemanii	AF445301	5	253	0.29776675584440526	0.021653543307086614	5	0.021653543307086614	1298	33
Otu6115	Melissococcus plutonius	AB614100	5	253	0.29666732053945566	0.021653543307086614	5	0.021653543307086614	1257	32
Otu6115	Enterococcus dongliensis	LC438513	5	253	0.2975908395118133	0.021653543307086614	5	0.021653543307086614	1180	30
Otu6115	Enterococcus hermanniensis	AY396047	5	253	0.29958648827407186	0.021653543307086614	5	0.021653543307086614	1183	30
Otu6115	Vagococcus acidifermentans	FJ211190	5	253	0.2832340676136532	0.021653543307086614	5	0.021653543307086614	1197	31
Otu6115	Alkalihalobacillus macyae	AY032601	5	253	0.29792175470298665	0.021653543307086614	5	0.021653543307086614	1259	32
Otu6115	Enterococcus canis	X76177	6	254	0.4429217825571534	0.025490196078431372	5	0.02549019607843137	1188	30
Otu6115	Enterococcus alcedinis	JX948102	6	253	0.4590002532615296	0.025590551181102362	5	0.02559055118110236	1007	25
Otu6115	Enterococcus songbeiensis	LC438514	6	253	0.45140898078961145	0.025590551181102362	5	0.02559055118110236	1116	28
Otu6115	Listeria valentina	MN686588	6	253	0.4676826424371129	0.025590551181102362	5	0.02559055118110236	1295	32
Otu6115	Listeria thailandensis	MK014484	6	253	0.4669650612041861	0.025590551181102362	5	0.02559055118110236	1294	32
Otu6115	Listeria floridensis	JX961636	6	253	0.4726297890060568	0.025590551181102362	5	0.02559055118110236	1222	30
Otu6115	Anaerobacillus alkalilacustris	DQ675454	6	253	0.47339415828169706	0.025590551181102362	5	0.02559055118110236	1263	31
Otu6115	Anaerobacillus alkalidiazotrophicus	EU143680	6	253	0.46380905239606907	0.025590551181102362	5	0.02559055118110236	1250	31
Otu6115	Anaerobacillus arseniciselenatis	AJ865469	6	253	0.4608389830685369	0.025590551181102362	5	0.02559055118110236	1246	31
Otu6115	Listeria grayi	X98526	7	254	0.6336608376845072	0.029411764705882353	5	0.02941176470588235	1172	28
Otu6116	Escherichia fergusonii	AF530475	8	253	0.7848422221289154	0.03346456692913386	5	0.03346456692913386	1220	28
Otu6117	Clostridioides difficile	AB548672	3	252	0.06268821578410255	0.01383399209486166	5	0.01383399209486166	1212	33
Otu6117	Asaccharospora irregularis	X73447	5	252	0.29159694871812813	0.021739130434782608	5	0.021739130434782608	1244	32
Otu6117	Intestinibacter bartlettii	AY438672	6	252	0.47233494314021185	0.025691699604743084	5	0.02569169960474309	1177	29
Otu6118	Blautia ammoniilytica	JAOQJL000000000	2	253	0.016915662033533563	0.00984251968503937	5	0.00984251968503937	1275	36
Otu6119	Enterocloster aldenensis	DQ279736	10	253	0.946787194219196	0.04133858267716536	5	0.04133858267716535	1142	24
Otu6120	Clostridium sulfidigenes	EF199998	8	253	0.7790300170693644	0.03346456692913386	5	0.03346456692913386	1251	29
Otu6121	Bilophila wadsworthia	AJ867049	4	253	0.15089555066780502	0.017716535433070866	5	0.01771653543307086	1247	33
Otu6122	Parabacteroides goldsteinii	EU136697	17	253	0.999962809443159	0.0688976377952756	5	0.06889763779527561	1749	33
Otu6123	Enterocloster bolteae	AJ508452	13	253	0.9965914433231026	0.0531496062992126	5	0.053149606299212594	1245	24
Otu6124	Flintibacter hominis	MT905205	7	253	0.6464807294756616	0.02952755905511811	5	0.029527559055118106	1103	26
Otu6125	Alistipes onderdonkii subsp. onderdonkii	ARFY01000032	7	253	0.6388243923315501	0.02952755905511811	5	0.029527559055118106	1255	30
Otu6126	Catenibacterium mitsuokai	AB910738	3	252	0.060406182556676735	0.01383399209486166	5	0.01383399209486166	1239	34
Otu6127	Sangeribacter muris	NR_181880	22	253	0.9999999999979572	0.08858267716535433	5	0.08858267716535431	668	1
Otu6128	Duncaniella muris	MG970328	8	252	0.7784310143684192	0.03359683794466403	5	0.033596837944664025	1245	29
Otu6129	Enterocloster bolteae	AJ508452	4	253	0.15006016336496486	0.017716535433070866	5	0.01771653543307086	1245	33
Otu6129	Enterocloster citroniae	DQ279737	5	253	0.28894183835513654	0.021653543307086614	5	0.021653543307086614	1167	30
Otu6129	Enterocloster clostridioformis	M59089	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu6130	Bacteroides intestinalis	AB214328	5	253	0.2803609108727295	0.021653543307086614	5	0.021653543307086614	1231	32
Otu6131	Anaerostipes hadrus	FR749932	5	253	0.2899677947895194	0.021653543307086614	5	0.021653543307086614	1363	35
Otu6131	Anaerostipes amylophilus	JAOQJG000000000	5	253	0.28435115038771697	0.021653543307086614	5	0.021653543307086614	1276	33
Otu6132	Enterocloster clostridioformis	M59089	21	253	0.9999999904683003	0.08464566929133858	5	0.08464566929133857	1225	15
Otu6133	Aristaeella lactis	ON706274	16	253	0.9999235456305713	0.06496062992125984	5	0.06496062992125984	1288	22
Otu6134	Phascolarctobacterium faecium	X72865	10	252	0.9452767377720108	0.041501976284584984	5	0.04150197628458499	1259	27
Otu6135	Clostridium hominis	MT905172	1	253	0.0027364977144958003	0.005905511811023622	5	0.005905511811023624	1156	34
Otu6135	Clostridium lentum	MT905174	5	253	0.2984366850234479	0.021653543307086614	5	0.021653543307086614	1142	29
Otu6135	Clostridium disporicum	Y18176	6	253	0.47035919248612845	0.025590551181102362	5	0.02559055118110236	1219	30
Otu6135	Clostridium saudiense	HG726039	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu6136	Bacteroides caccae	CP022412	4	253	0.1519853968000665	0.017716535433070866	5	0.01771653543307086	1288	34
Otu6137	Muribaculum gordoncarteri	MK521455	12	252	0.9905752699719272	0.04940711462450593	5	0.049407114624505935	1292	26
Otu6138	Bacteroides oleiciplenus	AB490803	6	253	0.4733853285930508	0.025590551181102362	5	0.02559055118110236	1223	30
Otu6138	Bacteroides stercorirosoris	AB574481	6	253	0.4496165535090849	0.025590551181102362	5	0.02559055118110236	1231	31
Otu6138	Bacteroides caccae	CP022412	6	253	0.4626474510467775	0.025590551181102362	5	0.02559055118110236	1288	32
Otu6139	Clostridium tertium	Y18174	3	253	0.06471668521343688	0.013779527559055118	5	0.01377952755905512	1226	33
Otu6139	Clostridium chauvoei	U51843	4	253	0.15383033321452122	0.017716535433070866	5	0.01771653543307086	1254	33
Otu6139	Clostridium sartagoforme	Y18175	4	253	0.15448684082337483	0.017716535433070866	5	0.01771653543307086	1217	32
Otu6139	Clostridium septicum	U59278	6	253	0.4667694073540667	0.025590551181102362	5	0.02559055118110236	1254	31
Otu6139	Clostridium disporicum	Y18176	6	253	0.47035919248612845	0.025590551181102362	5	0.02559055118110236	1219	30
Otu6139	Clostridium quinii	X76745	6	253	0.47414020249609845	0.025590551181102362	5	0.02559055118110236	1224	30
Otu6139	Clostridium saudiense	HG726039	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu6140	Clostridium perfringens	CP000246	7	253	0.645853776772257	0.02952755905511811	5	0.029527559055118106	1265	30
Otu6141	Parabacteroides goldsteinii	EU136697	13	253	0.9952604770991621	0.0531496062992126	5	0.053149606299212594	1749	37
Otu6142	Bacteroides finegoldii	AB222699	3	253	0.05795875033874298	0.013779527559055118	5	0.01377952755905512	1232	34
Otu6142	Bacteroides caecimuris	CP015401	4	253	0.1499521506277245	0.017716535433070866	5	0.01771653543307086	1283	34
Otu6142	Bacteroides faecis	AB547640	4	253	0.156657175121936	0.017716535433070866	5	0.01771653543307086	1222	32
Otu6142	Bacteroides thetaiotaomicron	AB510710	4	253	0.15060282432099914	0.017716535433070866	5	0.01771653543307086	1208	32
Otu6142	Bacteroides zhangwenhongii	MK583535	4	253	0.14673282741057603	0.017716535433070866	5	0.01771653543307086	1237	33
Otu6142	Bacteroides faecichinchillae	AB574480	4	253	0.14507785462401723	0.017716535433070866	5	0.01771653543307086	1233	33
Otu6142	Bacteroides xylanisolvens	AB510713	5	253	0.2929189805243373	0.021653543307086614	5	0.021653543307086614	1212	31
Otu6142	Bacteroides acidifaciens	EU136694	5	253	0.29084884961221547	0.021653543307086614	5	0.021653543307086614	1715	44
Otu6142	Bacteroides luhongzhouii	MK584158	6	253	0.4556183077086554	0.025590551181102362	5	0.02559055118110236	1239	31
Otu6142	Bacteroides fragilis	CR626927	6	253	0.45685873176892866	0.025590551181102362	5	0.02559055118110236	1280	32
Otu6142	Bacteroides hominis	MT905160	6	253	0.47577146958979033	0.025590551181102362	5	0.02559055118110236	1146	28
Otu6142	Bacteroides faecium	MN853409	6	253	0.45043729562329093	0.025590551181102362	5	0.02559055118110236	1193	30
Otu6143	Phocaeicola dorei	AB242142	8	253	0.7726347971063747	0.03346456692913386	5	0.03346456692913386	1240	29
Otu6144	Fusobacterium nucleatum subsp. animalis	AFQD01000460	9	252	0.8839355897315841	0.037549407114624504	5	0.03754940711462451	1255	28
Otu6145	Agathobacter rectalis	CP001107	5	253	0.2794749662224715	0.021653543307086614	5	0.021653543307086614	1268	33
Otu6145	Roseburia faecis	AY305310	6	253	0.4581502994032831	0.025590551181102362	5	0.02559055118110236	1203	30
Otu6146	Lactobacillus gasseri	AF519171	2	253	0.017391160370593628	0.00984251968503937	5	0.00984251968503937	1319	37
Otu6146	Lactobacillus paragasseri	LC374363	2	253	0.01719772352101412	0.00984251968503937	5	0.00984251968503937	1242	35
Otu6146	Lactobacillus johnsonii	ACGR01000047	2	253	0.01665054924264353	0.00984251968503937	5	0.00984251968503937	1308	37
Otu6146	Lactobacillus taiwanensis	HE573918	2	253	0.01821586781469775	0.00984251968503937	5	0.00984251968503937	1256	35
Otu6146	Lactobacillus hominis	FR681902	2	253	0.019658696435779	0.00984251968503937	5	0.00984251968503937	1465	40
Otu6146	Lactobacillus colini	KU161105	4	253	0.14669965539680752	0.017716535433070866	5	0.01771653543307086	1313	35
Otu6146	Lactobacillus rodentium	HQ851022	6	253	0.4733756684238468	0.025590551181102362	5	0.02559055118110236	1183	29
Otu6147	Clostridium tarantellae	FR733677	5	253	0.288512881844458	0.021653543307086614	5	0.021653543307086614	1244	32
Otu6147	Clostridium perfringens	CP000246	5	253	0.30168453816172536	0.021653543307086614	5	0.021653543307086614	1265	32
Otu6148	Flavonifractor plautii	AGCK01000014	12	253	0.9889365002008113	0.04921259842519685	5	0.04921259842519686	1267	26
Otu6149	Clostridium perfringens	CP000246	4	253	0.1584754964136238	0.017716535433070866	5	0.01771653543307086	1265	33
Otu6149	Clostridium tarantellae	FR733677	6	253	0.4593503385854455	0.025590551181102362	5	0.02559055118110236	1244	31
Otu6150	Bacteroides xylanisolvens	AB510713	1	253	0.003024261226118763	0.005905511811023622	5	0.005905511811023624	1212	35
Otu6150	Bacteroides luhongzhouii	MK584158	2	253	0.016984132896316173	0.00984251968503937	5	0.00984251968503937	1239	35
Otu6150	Bacteroides caecimuris	CP015401	2	253	0.01747205505553795	0.00984251968503937	5	0.00984251968503937	1283	36
Otu6150	Bacteroides faecium	MN853409	2	253	0.01633464188406475	0.00984251968503937	5	0.00984251968503937	1193	34
Otu6150	Bacteroides koreensis	KX025133	3	253	0.05940796418915684	0.013779527559055118	5	0.01377952755905512	1164	32
Otu6150	Bacteroides kribbi	KX025134	3	253	0.06295681422363264	0.013779527559055118	5	0.01377952755905512	1180	32
Otu6150	Bacteroides ovatus	AB510705	3	253	0.06036178896871747	0.013779527559055118	5	0.01377952755905512	1206	33
Otu6150	Bacteroides acidifaciens	EU136694	3	253	0.06339202115268028	0.013779527559055118	5	0.01377952755905512	1715	46
Otu6150	Bacteroides finegoldii	AB222699	3	253	0.05795875033874298	0.013779527559055118	5	0.01377952755905512	1232	34
Otu6150	Bacteroides facilis	MT905157	3	253	0.056385244468976525	0.013779527559055118	5	0.01377952755905512	1150	32
Otu6150	Bacteroides faecis	AB547640	6	253	0.4726297890060568	0.025590551181102362	5	0.02559055118110236	1222	30
Otu6150	Bacteroides thetaiotaomicron	AB510710	6	253	0.46198327304658005	0.025590551181102362	5	0.02559055118110236	1208	30
Otu6150	Bacteroides zhangwenhongii	MK583535	6	253	0.45412136397644864	0.025590551181102362	5	0.02559055118110236	1237	31
Otu6150	Bacteroides faecichinchillae	AB574480	6	253	0.45112047234112695	0.025590551181102362	5	0.02559055118110236	1233	31
Otu6150	Bacteroides fragilis	CR626927	6	253	0.45685873176892866	0.025590551181102362	5	0.02559055118110236	1280	32
Otu6150	Bacteroides hominis	MT905160	6	253	0.47577146958979033	0.025590551181102362	5	0.02559055118110236	1146	28
Otu6151	Flintibacter butyricus	KF447772	21	253	1	0.08464566929133858	5	0.08464566929133857	555	-1
Otu6152	Anaerotignum lactatifermentans	AY033434	9	253	0.8776897362552735	0.03740157480314961	5	0.03740157480314961	1244	28
Otu6153	Cloacibacillus evryensis	CU463952	18	253	0.9999977820005178	0.07283464566929133	5	0.07283464566929132	1081	15
Otu6154	Clostridium hominis	MT905172	3	253	0.057671163545474746	0.013779527559055118	5	0.01377952755905512	1156	32
Otu6154	Clostridium lentum	MT905174	5	253	0.2984366850234479	0.021653543307086614	5	0.021653543307086614	1142	29
Otu6154	Clostridium disporicum	Y18176	6	253	0.47035919248612845	0.025590551181102362	5	0.02559055118110236	1219	30
Otu6154	Clostridium saudiense	HG726039	6	253	0.4748944091003915	0.025590551181102362	5	0.02559055118110236	1225	30
Otu6155	Paraclostridium benzoelyticum	LN846800	4	252	0.14917652138942017	0.017786561264822136	5	0.017786561264822143	1238	33
Otu6155	Paraclostridium bifermentans	AVNC01000016	4	252	0.148340725725583	0.017786561264822136	5	0.017786561264822143	1236	33
Otu6156	Paeniclostridium sordellii	AB550230	9	252	0.8830527643006374	0.037549407114624504	5	0.03754940711462451	1211	27
Otu6157	Clostridium perfringens	CP000246	4	253	0.1584754964136238	0.017716535433070866	5	0.01771653543307086	1265	33
Otu6157	Clostridium tarantellae	FR733677	6	253	0.4593503385854455	0.025590551181102362	5	0.02559055118110236	1244	31
Otu6158	Paeniclostridium sordellii	AB550230	4	252	0.1539564219227434	0.017786561264822136	5	0.017786561264822143	1211	32
Otu6158	Eubacterium tenue	FR749984	5	252	0.29096716130265365	0.021739130434782608	5	0.021739130434782608	1243	32
Otu6158	Paeniclostridium ghonii	AB542933	5	252	0.29536411723261646	0.021739130434782608	5	0.021739130434782608	1211	31
Otu6159	Phocaeicola dorei	AB242142	5	253	0.2860040883624193	0.021653543307086614	5	0.021653543307086614	1240	32
Otu6160	Clostridium cadaveris	AB542932	3	253	0.06339495427293873	0.013779527559055118	5	0.01377952755905512	1220	33
Otu6161	Bacteroides parvus	MT905161	10	253	0.9413950813922345	0.04133858267716536	5	0.04133858267716535	1120	24
Otu6162	Clostridium nitritogenes	AB018185	7	253	0.6456351811967465	0.02952755905511811	5	0.029527559055118106	1224	29
Otu6163	Bacteroides uniformis	AB510711	8	253	0.7871364774302547	0.03346456692913386	5	0.03346456692913386	1224	28
Otu6164	Enterocloster bolteae	AJ508452	6	253	0.46009496024449736	0.025590551181102362	5	0.02559055118110236	1245	31
Otu6165	Haemophilus parainfluenzae	AEWU01000024	1	253	0.0028779283288956625	0.005905511811023622	5	0.005905511811023624	1275	37
Otu6165	Conservatibacter flavescens	L06082	2	253	0.01656179525637791	0.00984251968503937	5	0.00984251968503937	1233	35
Otu6165	Actinobacillus porcinus	U65583	2	253	0.01779689672165663	0.00984251968503937	5	0.00984251968503937	1213	34
Otu6165	Canicola haemoglobinophilus	AY362907	3	253	0.05509944413504475	0.013779527559055118	5	0.01377952755905512	1107	31
Otu6165	Haemophilus sputorum	AFNK01000005	3	253	0.05789125304503273	0.013779527559055118	5	0.01377952755905512	1269	35
Otu6165	Actinobacillus rossii	AY362895	4	253	0.14137722010265952	0.017716535433070866	5	0.01771653543307086	1111	30
Otu6165	Haemophilus paraphrohaemolyticus	M75076	5	253	0.2980846596282831	0.021653543307086614	5	0.021653543307086614	1220	31
Otu6165	Haemophilus parahaemolyticus	AJ295746	5	253	0.29356472090911734	0.021653543307086614	5	0.021653543307086614	1213	31
Otu6165	Actinobacillus delphinicola	AY362889	5	253	0.27785736862399824	0.021653543307086614	5	0.021653543307086614	1112	29
Otu6165	Actinobacillus minor	ACQL01000137	5	253	0.2910586345212389	0.021653543307086614	5	0.021653543307086614	1287	33
Otu6165	Rodentibacter haemolyticus	LC542623	6	253	0.47025605887045074	0.025590551181102362	5	0.02559055118110236	1179	29
Otu6165	Haemophilus seminalis	MK796039	6	253	0.4627479554053038	0.025590551181102362	5	0.02559055118110236	1209	30
Otu6165	Gallibacterium salpingitidis	L06078	7	253	0.6258765820045475	0.02952755905511811	5	0.029527559055118106	1237	30
Otu6165	Aggregatibacter segnis	AEPS01000017	7	253	0.624549614344382	0.02952755905511811	5	0.029527559055118106	1275	31
Otu6165	Ursidibacter arcticus	KJ632969	8	254	0.7691980141630423	0.03333333333333333	5	0.03333333333333333	1036	24
Otu6166	Akkermansia muciniphila	CP001071	13	253	0.9967368062718454	0.0531496062992126	5	0.053149606299212594	1252	24
Otu6167	Agathobaculum butyriciproducens	KP889099	3	253	0.06020418998884958	0.013779527559055118	5	0.01377952755905512	1130	31
Otu6167	Butyricicoccus faecihominis	LC082228	3	253	0.05962683990636175	0.013779527559055118	5	0.01377952755905512	1165	32
Otu6168	Muribaculum gordoncarteri	MK521455	21	252	0.9999999850776331	0.08498023715415019	5	0.08498023715415018	1292	17
Otu6169	Muribaculum gordoncarteri	MK521455	13	252	0.9967440486784052	0.0533596837944664	5	0.053359683794466393	1292	25
Otu6170	Enterococcus canintestini	AJ888906	3	253	0.06338226835506289	0.013779527559055118	5	0.01377952755905512	1258	34
Otu6170	Enterococcus dispar	ASWK01000001	3	253	0.06316226631997102	0.013779527559055118	5	0.01377952755905512	1295	35
Otu6170	Enterococcus saigonensis	LC127059	3	253	0.06295521419361394	0.013779527559055118	5	0.01377952755905512	1142	31
Otu6170	Enterococcus olivae	JQ283454	3	253	0.05702640826661398	0.013779527559055118	5	0.01377952755905512	1153	32
Otu6170	Enterococcus lactis	GU983697	3	253	0.06385950120031858	0.013779527559055118	5	0.01377952755905512	1184	32
Otu6170	Enterococcus ratti	AF539705	3	253	0.0616884712963891	0.013779527559055118	5	0.01377952755905512	1250	34
Otu6170	Enterococcus mundtii	AF061013	3	253	0.05928836727297604	0.013779527559055118	5	0.01377952755905512	1276	35
Otu6170	Enterococcus villorum	ASWG01000003	3	253	0.06316226631997102	0.013779527559055118	5	0.01377952755905512	1295	35
Otu6170	Enterococcus hirae	Y17302	3	253	0.06049886895726897	0.013779527559055118	5	0.01377952755905512	1282	35
Otu6170	Enterococcus durans	AJ276354	3	253	0.06029629103654488	0.013779527559055118	5	0.01377952755905512	1281	35
